,gender,address,image_url,language,format,vandalized,Sitong Bridge,Xi Jinping,Raise Awareness,Ugyhur or Hong Kong,Women's rights or Queer Rights,Iran or Ukraine,University,Special Location,Event,timestamp,filename,chalk,graffiti,hand-written message,large poster / sign,letter,other,photography,poster,protest,small sign,sticker,Chinese,English,Italian,Traditional Chinese,french,german,japanese,korean,spanish,latitude,longitude,country
288,Female,London Sloane Square,,"['English', 'Chinese']",['poster'],,,True,,,,,,,,2022-10-31,2022_10_31_193346.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.4922957,-0.1561275, United Kingdom
289,Female,"No. 3-1號, Zhenjiang St, Zhongzheng District, Taipei City, Taiwan 100",,"['Chinese', 'English']",['poster'],,True,,,,,,,,,2022-10-14,2022_10_14_963907.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
290,Female,University of Southern California ,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-11-08,2022_11_08_157933.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.0218833,-118.28586662125, United States
291,Female,波士顿哈佛大学,,['English'],['poster'],,True,True,,,,,True,,,2022-10-31,2022_10_31_464909.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.36790855,-71.12678237443698, United States
292,Female,庆熙大学国际校区,,['Chinese'],['poster'],,True,,,,True,,True,,,2022-10-27,2022_10_27_367070.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,37.2503496,115.4274472, 中国
293,Non-binary,Durham University,,"['English', 'Chinese']",['poster'],True,True,True,,True,,True,,,,2022-10-17,2022_10_17_477720.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,54.5622715,-1.2963556567496446, United Kingdom
294,Male,韩国外国语大学,,"['English', 'Chinese', 'french', 'german']",['poster'],,True,True,True,,,,True,,,2022-10-16,2022_10_16_579066.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,37.5963062,127.0637429, 대한민국
295,,马克思墓,,['Chinese'],['hand-written message'],,True,,,,,,,,,2022-10-15,2022_10_15_544775.jpg,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,
296,Female,Takeshita Street,,['Chinese'],['poster'],True,,True,,,,,,,,2022-10-17,2022_10_17_896288.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,35.6712073,139.7048737, 日本
297,Female,韩国高丽大学,,['Chinese'],['hand-written message'],True,True,,,,,,True,,,2022-10-14,2022_10_14_303025.jpg,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,37.5903784,127.0360133, 대한민국
298,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,"['English', 'Chinese']",['poster'],,,True,,,,,,,,2022-10-27,2022_10_27_759388.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
299,Female,University of Bristol,,['English'],['poster'],,True,True,,,,,True,,,2022-11-08,2022_11_08_885851.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.457609649999995,-2.6016348983421755, United Kingdom
300,Female,华盛顿州 高中,,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-10-30,2022_10_30_396206.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,35.009489849999994,135.76231275147518, 日本
301,Female,意大利博洛尼亚美院,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-17,2022_10_17_589350.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
302,Female,悉尼Darlinghurst,,"['English', 'Chinese']",['poster'],,True,True,True,,True,,,,,2022-10-29,2022_10_29_828832.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
303,Female,Cornell University,,"['English', 'Chinese', 'Traditional Chinese']",['poster'],,True,True,,,,,True,,,2022-10-28,2022_10_28_408282.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,42.450550699999994,-76.47835129554275, United States
304,Female,University of Connecticut McMahon Residence hall,,"['English', 'Italian']",['poster'],,True,True,,,,,True,,,2022-10-31,2022_10_31_631111.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,,,
305,Female,University of Bristol,,['English'],['poster'],,,True,,,,,True,,,2022-11-08,2022_11_08_623649.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.457609649999995,-2.6016348983421755, United Kingdom
306,Female,早稻田大学,,"['Chinese', 'English', 'japanese']",['poster'],True,True,True,True,,,,True,,,2022-11-01,2022_11_01_632183.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,35.709179750000004,139.71972128895072, 日本
307,Non-binary,爱丁堡大学,,['Chinese'],['poster'],,,,,,True,True,True,,,2022-10-15,2022_10_15_376427.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,55.91029585,-3.323447514558347, United Kingdom
308,,UNSW Sydney,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_524211.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-33.9170154,151.22518231269635, Australia
309,,canal street new york,,"['Chinese', 'English']",['poster'],,,,,,,,,,True,2022-11-01,2022_11_01_563099.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
310,Male,"Station Terrace, Cardiff CF10 4EY, United Kingdom",,['English'],['poster'],,True,,True,,,,,,,2022-10-20,2022_10_20_770563.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.4814261,-3.1706208, United Kingdom
311,Female,荷兰乌德勒支市中心,,"['English', 'Chinese']",['poster'],,True,True,,True,True,True,,,,2022-10-22,2022_10_22_458115.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
312,Male,"Urho Kekkosen katu 1, 00100 Helsinki, Finland",,['English'],"['poster', 'protest']",,,True,,,,,,,,2022-10-28,2022_10_28_465931.jpg,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,60.1690911,24.933115579810455, Suomi / Finland
313,,University of Pennsylvania,,"['English', 'Chinese']",['poster'],,True,True,,,True,True,True,,,2022-11-05,2022_11_05_861839.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,39.9493382,-75.18964402998125, United States
314,,canal street new york,,"['English', 'Chinese']",['poster'],,,,,,,,,,True,2022-11-01,2022_11_01_390519.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
315,Female,"Macewan university, Edmonton, Canada",,['English'],['poster'],,,True,,,,,True,,,2022-10-15,2022_10_15_606039.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,53.53983335,-113.49231462175489, Canada
316,Female,美国西北大学,,"['Chinese', 'English']",['poster'],,True,,True,,,,True,,,2022-10-17,2022_10_17_568467.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.7337013,135.5585583, 日本
317,,New York University,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-13,2022_10_13_994725.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.72925325,-73.99625393609625, United States
318,Non-binary,Washington Square Park,,"['English', 'Chinese']",['poster'],,,,,,,,,True,True,2022-10-16,2022_10_16_600179.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.73089125,-73.99758503833021, United States
319,Non-binary,大学某栋学生自营的教学楼内以及门外的揭示板，都是贴海报的地方,,['Chinese'],['poster'],,True,,,,,,True,,,2022-10-20,2022_10_20_715710.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
320,Female,The Australian National University,,"['English', 'Chinese']",['poster'],,True,,True,,,,True,,,2022-11-01,2022_11_01_603223.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0.3222749,32.5836599, Uganda
321,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,['Chinese'],['poster'],,True,,,,,,,,,2022-10-27,2022_10_27_188027.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
322,,,,['Traditional Chinese'],['photography'],,,,,True,,,,,,2022-11-06,2022_11_06_823138.jpg,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,44.933143,7.540121, Italia
323,Female,上海金沙江地鐵站,,['Chinese'],['graffiti'],,True,,,,,,,,,2022-11-03,2022_11_03_666028.jpg,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,
324,Male,早稲田大学,,"['Chinese', 'japanese']",['poster'],,,True,,,,,True,,,2022-10-18,2022_10_18_854815.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,35.709179750000004,139.71972128895072, 日本
325,Female,美国马里兰艺术学院,,['Chinese'],['poster'],,,,,,,,True,,,2022-11-04,2022_11_04_484846.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
326,Female,"Hongdae Street, Seogyo-dong, Mapo-gu, Seoul",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-11-04,2022_11_04_940011.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.5544418,126.9225125, 대한민국
327,Female,Berklee college of music,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-27,2022_10_27_857150.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.34672260000001,-71.08697552436999, United States
328,Female,University of California Berkeley ,,['English'],['poster'],,True,,,,,,True,,,2022-10-21,2022_10_21_524942.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,37.8753497,-122.23963364918777, United States
329,Female,"Goldsmiths, university of London",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-26,2022_10_26_932086.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.47339855,-0.03735547774931765, United Kingdom
330,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-27,2022_10_27_276694.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
331,Female,McGill University,,"['English', 'Chinese']","['poster', 'hand-written message']",,True,True,,,,,True,,,2022-11-03,2022_11_03_732210.jpg,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,45.50691775,-73.5791162596496, Canada
332,Female,上海金沙江地鐵站,,['Chinese'],['graffiti'],,True,,,,,,,,,2022-11-03,2022_11_03_535939.jpg,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,
333,,Wesleyan College,,['Chinese'],['poster'],,True,,,,,,,,,2022-10-13,2022_10_13_855662.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,32.87468185,-83.71679389395865, United States
334,Non-binary,香港城市大學,,['Chinese'],['poster'],,,,,,,,True,,,2022-11-04,2022_11_04_691647.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,22.3400204,114.16971664362887, 中国
335,Female,Reed college library,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2021-11-02,2021_11_02_168669.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,36.6077284,-119.4595702, United States
336,Male,"2nd & E 21st St, New York, NY 10010",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-30,2022_10_30_724462.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7402175,-73.9904056, United States
337,Male,California College of Arts,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-10-27,2022_10_27_988444.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.767859,-122.4006018694869, United States
